사업장명,전화번호,도로명주소
정동물병원,,전라남도 영광군 영광읍 중앙로5길 2
제일동물병원,613562486.0,전라남도 영광군 법성면 굴비로 88-1
전남동물병원,,전라남도 영광군 영광읍 천년로 1502
박동물병원,613512737.0,전라남도 영광군 영광읍 물무로 174
영광축협동물병원,,전라남도 영광군 영광읍 천년로 1452
청수동물병원,,전라남도 영광군 영광읍 천년로 1405
김동물병원,613513366.0,전라남도 영광군 영광읍 신남로3길 23
하정 동물병원,,"전라남도 영광군 영광읍 백수로 1640, 나동"
진리 동물병원,,"전라남도 영광군 영광읍 대하길2길 4, 2층"
한솔동물병원,,"전라남도 영광군 영광읍 중앙로5길 2, 1층"
희망 동물병원,,"전라남도 영광군 영광읍 중앙로5길 2, 1층"
영광동물병원,613522315.0,전라남도 영광군 군서면 천년로 1275-17
현대동물병원,,전라남도 장성군 장성읍 영천로 137
우리동물병원,,전라남도 장성군 장성읍 영천로 117-1
옐로우동물병원,,전라남도 장성군 삼계면 부연수남길 121-19
발편한동물병원,,전라남도 장성군 장성읍 역전로 142
장성동물병원,,전라남도 장성군 장성읍 영천로 83
우남동물병원,,전라남도 장성군 장성읍 청운길 19-1
서광동물병원,,전라남도 장성군 장성읍 영천로 96-1
대영동물병원,,전라남도 완도군 완도읍 중앙길 8
완도동물병원,,"전라남도 완도군 완도읍 장보고대로 233, 1층"
고산동물병원,,"전라남도 완도군 고금면 농상도남48번길 6-1, 고산동물병원"
에덴동물병원,615422785.0,"전라남도 진도군 진도읍 남산로 86, 상가동 101호 (진도 라포엠 아파트)"
진도개메디컬센터,615406313.0,전라남도 진도군 진도읍 성죽골길 30
신안동물병원,612716014.0,"전라남도 신안군 압해읍 천사로 901, 3동 302호"
천사섬 동물병원,,"전라남도 신안군 지도읍 서촌길 17-14, 크레지움캐슬 116동 2층 201호"
장기가축병원,,경상북도 포항시 남구 장기면 읍내길 62-9
홍경태동물병원,,경상북도 포항시 북구 새천년대로 587 (용흥동)
최영준동물병원,542840123.0,경상북도 포항시 북구 용당로 56 (용흥동)
기계동물병원,542481858.0,경상북도 포항시 북구 기계면 기계로 92-8 (삼오빌라)
청운동물병원,542427896.0,경상북도 포항시 북구 새천년대로 570 (용흥동)
가나종합동물병원,,경상북도 포항시 북구 해동로 159 (죽도동)
손수의과병원,,경상북도 포항시 북구 중앙로 340 (덕수동)
포항동물병원,542460080.0,경상북도 포항시 북구 용당로 19-1 (용흥동)
대호동물병원,542477582.0,경상북도 포항시 남구 오천읍 남원로 77
풍지동물병원,,경상북도 포항시 남구 중앙로 148 (해도동)
장성동물병원,,경상북도 포항시 북구 용두산길 23 (장성동)
신세계동물병원,,경상북도 포항시 남구 중앙로 20-1 (해도동)
미르동물병원,542923112.0,경상북도 포항시 남구 오천읍 해병로269번길 3
초원동물병원,542771188.0,경상북도 포항시 북구 선착로 7 (대신동)
포항축협동물병원,542556123.0,경상북도 포항시 북구 기계면 새마을로 1481
양덕동물병원,,경상북도 포항시 북구 장량로 199 (양덕동)
문덕동물병원,,경상북도 포항시 남구 오천읍 원동로 59
포항중앙동물병원,,경상북도 포항시 북구 신덕로 254 (양덕동)
대흥동물병원,542492100.0,경상북도 포항시 북구 새천년대로1249번길 48-6 (장성동)
닥터 노아 동물병원,542840775.0,경상북도 포항시 남구 대이로1번길 20-1 (대잠동)
견우동물병원,542527577.0,경상북도 포항시 북구 두호로 29 (두호동)
윤동물병원,,경상북도 포항시 북구 흥해읍 신흥로 723
이선동물병원,542411003.0,경상북도 포항시 북구 새천년대로1076번길 2 (두호동)
조은동물병원,542777535.0,경상북도 포항시 남구 중흥로 124 (상도동)
흥해동물병원,,"경상북도 포항시 북구 흥해읍 흥해로 26-1, 3층"
홍경태동물의료원,,"경상북도 포항시 북구 새천년대로 587, 1층 (용흥동)"
관문동물병원,542775809.0,경상북도 포항시 남구 형산강북로 99 (효자동)
굿모닝동물병원,542838275.0,경상북도 포항시 남구 오천읍 냉천로 310
진동물병원,,"경상북도 포항시 북구 신광면 토성길 44, 가동"
리봄동물의료센터,542518275.0,"경상북도 포항시 북구 신덕로 281, 1층 (장성동)"
돌담 동물의료센터,542742228.0,경상북도 포항시 남구 포스코대로 78 (이동)
효자동물병원,,"경상북도 포항시 남구 효자동길2번길 25, 1층 (효자동)"
화이트동물메디컬센터,546147578.0,"경상북도 포항시 북구 두호로 31-1, 1층 (두호동)"
해담동물의료센터,547262232.0,"경상북도 포항시 북구 장량로139번길 59, 대박빌딩 1층 (장성동)"
황수의동물병원,,경상북도 포항시 북구 기계면 자조길 19
24시 포항 이음동물의료센터,546122475.0,경상북도 포항시 남구 효성로93번길 4(효자동)
포항보담동물병원,542817582.0,경상북도 포항시 북구 중흥로 218 (죽도동)
초곡나무동물병원,542627555.0,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 15, 1층"
큰그릇동물병원,,"경상북도 포항시 남구 오천읍 세계길 37, B동 1층 103호"
김수의과병원,542831626.0,경상북도 포항시 북구 용당로 55 (용흥동)
다돈동물병원,,경상북도 경주시 안강읍 안현로 546
이:은종합동물병원,7075597588.0,경상북도 경주시 양정로 186 (동천동)
첨성대동물병원,,"경상북도 경주시 안강읍 칠평북4길 20-17, 1층 3호"
경주축협동물병원,547737381.0,경상북도 경주시 천북면 모아오야길 105
반석동물병원,,경상북도 경주시 안강읍 화전길 46-1
공원옆 동물병원,547710055.0,경상북도 경주시 용담로 12 (황성동)
윤동물병원,,"경상북도 경주시 용황로7길 8, 102동 1107호 (용강동, 협성휴포레용황)"
스마일동물의료센터,,경상북도 경주시 용황로 44-1 (황성동)
경주시 동물사랑보호센터 동물병원,547602885.0,"경상북도 경주시 천북면 천북로 8-4, 경주시 동물보호센터"
경주동물메디컬센터,547272475.0,경상북도 경주시 알천남로 130(성동동)
규범동물병원,,경상북도 경주시 건천읍 작원4길 7-6
영남가축병원,,경상북도 경주시 문무대왕면 어일3길 7-2
안강가축병원,,경상북도 경주시 강동면 인좌안길 98-9
다보가축병원,,"경상북도 경주시 불국장터길 23-2, 불국공설시장 (구정동)"
한일가축병원,,경상북도 경주시 외외안길 5 (효현동)
손진규동물병원,,경상북도 경주시 화랑로 65 (서부동)
대원가축병원,547724488.0,경상북도 경주시 화랑로 92 (동부동)
경주동물병원,,경상북도 경주시 알천남로 236(성동동)
신라동물병원,,경상북도 경주시 내남면 노곡2길 14
건국동물병원,,경상북도 경주시 외동읍 입실로3길 4
청림동물병원,,경상북도 경주시 안강읍 안현로 1560-2
신광동물병원,,경상북도 경주시 건천읍 내서로 1110
알파동물병원,,경상북도 경주시 태종로 713 (노서동)
서라벌동물병원,,경상북도 경주시 석장남길 69-46 (석장동)
서라벌동물병원약품,,경상북도 경주시 원효로52번길 16 (노서동)
가람동물병원,,경상북도 경주시 외동읍 입실로3길 32
경북대동물병원,,경상북도 경주시 안강읍 안현로 1553
최기섭동물병원,,경상북도 경주시 금성로 339 (성건동)
러브펫 동물병원,547711930.0,경상북도 경주시 황성로 32 (황성동)
현대동물병원,547638575.0,경상북도 경주시 안강읍 구부랑2길 10-8
즐거운 동물병원,547747576.0,경상북도 경주시 금성로 310-1 (서부동)
최상범동물병원,547420964.0,경상북도 경주시 금성로 334 (서부동)
성심동물병원,,경상북도 경주시 서라벌대로 322-14 (탑동)
양북동물병원,,경상북도 경주시 문무대왕면 경감로 2383
연성 동물병원,547610005.0,경상북도 경주시 안강읍 비화원로 46
김병규동물병원,,경상북도 경주시 불국장터길 5 (시래동)
기분좋은 동물병원,547766005.0,경상북도 경주시 양남면 동해안로 612
삼성동물병원,547630164.0,경상북도 경주시 안강읍 안현로 1559
하수의과병원,,경상북도 경주시 안강읍 구부랑길 52
강산동물병원,,경상북도 경주시 영불로 9(시래동)
살랑동물병원,546201555.0,"경상북도 경주시 광중3길 56-2, 장한빌딩 1층 (용강동)"
가람가축병원,544322292.0,경상북도 김천시 양금로 249 (황금동)
삼양가축병원,544346455.0,경상북도 김천시 김천로 65 (평화동)
우정 팜 크리닉,544390118.0,경상북도 김천시 구름다리2길 33 (평화동)
가야동물병원,544308275.0,경상북도 김천시 김천로 188 (남산동)
지수동물병원,544358575.0,경상북도 김천시 부곡맛고을1길 87 (부곡동)
녹십자동물병원,544357533.0,"경상북도 김천시 양금로 195, 2층 (황금동)"
금오산낙협동물병원,,
금오산낙농축협동물병원,544333130.0,경상북도 김천시 공단1길 164 (대광동)
백두동물병원,549118275.0,경상북도 김천시 양금로 195 (황금동)
미래동물병원,544337582.0,경상북도 김천시 자산로 184 (성내동)
김천연합동물병원,544367577.0,"경상북도 김천시 시청로 95, 휴먼시아A동 상가2층 (신음동, 대신휴먼시아)"
율곡동물병원,,"경상북도 김천시 혁신3로 5, 율곡스퀘어Ⅲ 1층 110호 (율곡동)"
김천축산농협 동물병원,,"경상북도 김천시 자산로 192, 김천축협동물병원 (성내동)"
훈동물병원,,경상북도 김천시 황산로 119 (지좌동)
신규동물병원,,경상북도 김천시 양금로 196-1(황금동)
농림축산검역본부 부설 동물병원,549120473.0,"경상북도 김천시 혁신8로 177, 농림축산검역본부 질병진단동 1층 (율곡동)"
사랑실천동물병원,,경상북도 김천시 시청로 37 (신음동)
김천 내일동물병원,549111190.0,"경상북도 김천시 혁신4로 81, 101호 (율곡동)"
예인동물병원,,경상북도 김천시 아랫장터1길 17-7 (감호동)
두산동물병원,544346961.0,경상북도 김천시 자산로 104 (성내동)
구담가축병원,,경상북도 안동시 풍천면 구담배나들길 33-3
연합가축병원,548536676.0,경상북도 안동시 제비원로 135 (당북동)
황동물병원,548536675.0,경상북도 안동시 제비원로 109 (당북동)
보우종합동물병원,,경상북도 안동시 제비원로 289-1 (안기동)
안동봉화축협동물병원,,"경상북도 안동시 제비원로 152, 안동봉화축협 (광석동)"
영민동물병원,548588575.0,경상북도 안동시 경북대로 555 (송현동)
신세계동물병원,548587553.0,경상북도 안동시 퇴계로 127 (명륜동)
서울종합동물병원,,경상북도 안동시 제비원로 118 (옥야동)
보경종합동물병원,,"경상북도 안동시 제비원로 113-16, 333동 120호 (당북동)"
안동제1 동물병원,,경상북도 안동시 옥동1길 2 (옥동)
경상북도 야생동물 구조관리센터,548408251.0,경상북도 안동시 도산면 퇴계로 2150-44
풍산동물병원,548585120.0,경상북도 안동시 풍산읍 풍산태사로 1077-2
BAC 바른동물병원,,경상북도 안동시 남후면 풍산단호로 471
강남메디컬동물병원,549011100.0,경상북도 안동시 충효로 4465 (정하동)
안동동물의료센터,548540075.0,경상북도 안동시 광명로 154-1 (옥동)
다인동물병원,,경상북도 안동시 태화중앙로 53(태화동)
백두 동물병원,,"경상북도 안동시 강남8길 59, 허브향기 (정하동)"
정화동물병원,,경상북도 안동시 풍산읍 하리들길 1
대구가축병원,548582233.0,경상북도 안동시 제봉길 36 (노하동)
쿨펫동물병원 구미점,544617582.0,"경상북도 구미시 구미대로22길 11, 롯데마트구미점 (신평동)"
강남동물병원,,경상북도 구미시 송원서로2길 29 (원평동)
베스트동물병원,544768274.0,경상북도 구미시 인동남길 66 (진평동)
구미옥계동물병원,544767579.0,경상북도 구미시 산호대로31길 10 (옥계동)
오태동물병원,544627050.0,경상북도 구미시 금오대로 296 (오태동)
